Date,Adj Close,Close,High,Low,Open,Volume,Predicted_Close
04-03-2010,267.7651062,381.9500122,385,378.5,384,2053606,381.2999878
05-03-2010,267.3095093,381.2999878,383.4750061,380.0750122,382.5,1287312,381.3500061
08-03-2010,267.3444824,381.3500061,385,380.1499939,383.7999878,3015740,384.3500061
09-03-2010,269.4476013,384.3500061,389.25,381.5,381.5,3457732,390.0249939
10-03-2010,273.4260254,390.0249939,392.2250061,380,381.8500061,4587874,395.7999878
11-03-2010,277.474762,395.7999878,397.4500122,385.9750061,390.0249939,3214030,398.4750061
12-03-2010,279.3499451,398.4750061,400,396,400,2510976,409
15-03-2010,286.7284851,409,410,395.5750122,398.4750061,6054434,414.5
16-03-2010,290.5843201,414.5,415.9750061,407.8999939,410.75,3088856,420.3500061
17-03-2010,294.6853943,420.3500061,422.9500122,415,417,4174794,412.9249878
18-03-2010,289.4801025,412.9249878,422.5,410.25,422.5,3724554,410.4500122
19-03-2010,287.7450867,410.4500122,417.2250061,402.625,402.625,4716624,413.7999878
22-03-2010,290.0936584,413.7999878,416.8999939,403.0750122,407.4500122,3310110,414.3250122
23-03-2010,290.4615784,414.3250122,416.5,411.0499878,415,1694964,414.8999939
25-03-2010,290.8645935,414.8999939,418.3999939,409,412.0499878,5517582,412.5249939
26-03-2010,289.199585,412.5249939,418,411.1499939,415,1997806,405.9750061
29-03-2010,284.6079102,405.9750061,414.6499939,404.2749939,412,3443266,400
30-03-2010,280.4190979,400,408.0499878,398.5750122,404.2999878,3097160,390.3250122
31-03-2010,273.6364136,390.3250122,403.625,388.6499939,400,7083046,403.8999939
01-04-2010,283.1531677,403.8999939,404.8999939,391.0499878,393.1749878,5781432,401.6749878
05-04-2010,281.5933838,401.6749878,408.5,399.625,408.5,3001836,398.0249939
06-04-2010,279.0344543,398.0249939,404.4500122,396.0750122,404.4500122,3702366,399.0249939
07-04-2010,279.7355347,399.0249939,404.5,390.5750122,395,3024558,399.7250061
08-04-2010,280.2262878,399.7250061,403.75,395,398,4494438,395.7999878
09-04-2010,277.474762,395.7999878,403.9500122,394.125,401,3018012,399.0499878
12-04-2010,279.7530518,399.0499878,400,395.0499878,395.5,2869882,410.4249878
13-04-2010,287.7274475,410.4249878,411.8999939,393.625,400,8404916,410.8500061
15-04-2010,288.0255737,410.8500061,417.4500122,409.5249939,411,4290952,407.5499878
16-04-2010,285.7120056,407.5499878,414,405.9249878,409.5,3810958,405.9750061
19-04-2010,284.6079102,405.9750061,412.5,400.375,405,6947704,394.75
20-04-2010,276.7385254,394.75,416.3250122,393.5,412.5,12016986,392.5
21-04-2010,275.1611938,392.5,399.5,390.125,397.5,7107490,392.9750061
22-04-2010,275.4941711,392.9750061,396.8250122,390.5,394.5499878,4751116,390.1000061
23-04-2010,273.4787292,390.1000061,396,388.75,394.0249939,4306068,392.5499878
26-04-2010,275.1962891,392.5499878,395.5,390.1000061,393,2512548,393.6499939
27-04-2010,275.9675293,393.6499939,394.9500122,390.5249939,392.9750061,2621234,385.1499939
28-04-2010,270.0084534,385.1499939,391.9750061,382.5,390,2400382,379.875
29-04-2010,266.3104553,379.875,387.625,377.7999878,387.5499878,4622964,382.7000122
30-04-2010,268.2908936,382.7000122,386.3999939,381.2749939,382.5,3690224,383.3999939
03-05-2010,268.7816162,383.3999939,385.7000122,377.0499878,380.625,2416560,380.5
04-05-2010,266.7485352,380.5,387.4249878,378.3999939,387.4249878,2896028,382.875
05-05-2010,268.4136353,382.875,384,370.0750122,375,4371230,383.5499878
06-05-2010,268.8869019,383.5499878,385.4500122,379.6000061,383.9750061,2580872,370.7000122
07-05-2010,259.8784485,370.7000122,381.2999878,367.5,378.5,4267152,385.125
10-05-2010,269.9909668,385.125,421.5,372.5,380,2327814,378.1499939
11-05-2010,265.1011963,378.1499939,389.5,376.9500122,387.5,1351288,379.7250061
12-05-2010,266.2054443,379.7250061,383.9750061,375.5499878,378.5,2740076,382.7999878
13-05-2010,268.3609314,382.7999878,386.6000061,380.7250061,382.5499878,1321452,381.9249878
14-05-2010,267.7476807,381.9249878,388.5,377.5,383,2026996,372.875
17-05-2010,261.4030151,372.875,387.4750061,367.0499878,387.4750061,3722050,367.5499878
18-05-2010,257.6699219,367.5499878,373,363.1499939,373,3199180,360.75
19-05-2010,252.9029388,360.75,366.5,358.1499939,365,3929266,365
20-05-2010,255.8823853,365,366.1499939,358.0750122,364.5,2398092,359.3500061
21-05-2010,251.9214783,359.3500061,362.9500122,342.625,355,2675092,358.7999878
24-05-2010,251.5358734,358.7999878,365,356.3500061,362.5,2885428,349.7749939
25-05-2010,245.2089996,349.7749939,357,345.7749939,354,2297366,369
26-05-2010,258.6865845,369,372.3999939,352.0499878,354,3689464,370.9249878
27-05-2010,260.0360718,370.9249878,374.9750061,363.6000061,367.5,6883872,375.3999939
28-05-2010,263.1733093,375.3999939,376.75,367.75,374.8999939,2479374,371.5249939
31-05-2010,260.4566956,371.5249939,376.4500122,369,374.25,3327660,369.6000061
01-06-2010,259.1072083,369.6000061,375.9750061,367.3500061,371.5249939,3136912,377.125
02-06-2010,264.3826294,377.125,379.75,368.1499939,368.8999939,2769330,382.7250061
03-06-2010,268.3085327,382.7250061,384.5,372.5499878,380,1684434,382.6749878
04-06-2010,268.2733765,382.6749878,384.8500061,377.6000061,382.7250061,1368210,376.625
07-06-2010,264.0320435,376.625,378.8999939,368,374.9500122,1734922,375.1000061
08-06-2010,262.9630127,375.1000061,381,373.5,377,2242222,366.5249939
09-06-2010,256.9515686,366.5249939,379.2749939,365.5,376,4867400,375.25
10-06-2010,263.0682678,375.25,376.5,365,365,1796036,379.5499878
11-06-2010,266.0826721,379.5499878,381.6499939,375.5,380.8999939,3237024,390.5
14-06-2010,273.7591248,390.5,393.5499878,379,381.6749878,3550492,383.0499878
15-06-2010,273.4378967,383.0499878,388.8500061,378.3250122,378.3250122,2642976,387.3999939
16-06-2010,276.5430908,387.3999939,389.9750061,383.6499939,388.5499878,2328816,387.6499939
17-06-2010,276.7214966,387.6499939,392.3999939,381.8500061,388.5,1528920,391.6000061
18-06-2010,279.5411987,391.6000061,394.4500122,386.125,387.6499939,2225672,393.8500061
21-06-2010,281.1473999,393.8500061,397,392.2999878,396.4500122,1907428,389.3250122
22-06-2010,277.9172974,389.3250122,393.25,386.6499939,392.5,1468324,393.1499939
23-06-2010,280.6476746,393.1499939,394.4750061,384.9249878,385,2959524,386.7250061
24-06-2010,276.0612793,386.7250061,394.25,383.8500061,393.1499939,3777510,379.25
25-06-2010,270.7253113,379.25,387.8999939,378.0499878,387.8999939,2037322,382.375
28-06-2010,272.9561462,382.375,383.5750122,378.7999878,379.2250061,1153124,376.8999939
29-06-2010,269.0477295,376.8999939,382.5,374.5,382.5,2614662,375.5
30-06-2010,268.0483398,375.5,379.9500122,370.625,377.5,3316516,366
01-07-2010,261.2669067,366,375,362.875,375,3407744,371.8999939
02-07-2010,265.4785461,371.8999939,373,365.4249878,367.3999939,2943550,369.5
05-07-2010,263.7653198,369.5,374.4500122,368.5499878,374.3999939,2165596,379.5750122
06-07-2010,270.9573975,379.5750122,380.9500122,367.9249878,368.25,2760904,382.2999878
07-07-2010,272.9024658,382.2999878,383.7000122,374.4750061,380.7000122,2152934,388.3999939
08-07-2010,277.2569275,388.3999939,389.5,384.8250122,386,2187564,387.2250061
09-07-2010,276.4180908,387.2250061,392,385.375,390,1836666,395.8500061
12-07-2010,282.5750122,395.8500061,397,389.8999939,389.8999939,2725776,387.3250122
13-07-2010,276.489563,387.3250122,396,384.7749939,396,5545886,387.3250122
14-07-2010,276.489563,387.3250122,392.3500061,385.125,389,2833842,391.0499878
15-07-2010,279.1484985,391.0499878,392.4500122,382.625,385.5,3795536,416.8250122
16-07-2010,297.5481262,416.8250122,419.25,397.5,397.5,19135452,413.3500061
19-07-2010,295.0673523,413.3500061,417.3500061,411.625,415.7250061,3027924,413.625
20-07-2010,295.2637634,413.625,417.2749939,412.5,413.3500061,2342062,421.5
21-07-2010,300.8851624,421.5,422.3999939,414.7999878,416,2943720,421.8500061
22-07-2010,301.1349792,421.8500061,423,416.25,421.5,1362882,419.6499939
23-07-2010,299.5646057,419.6499939,425,417.5499878,425,1894472,424.625
26-07-2010,303.1159668,424.625,425.7999878,420.2000122,421.2000122,2766490,424.5750122
27-07-2010,303.0803223,424.5750122,429.8999939,423.1000061,427.5,2106602,427.2250061
28-07-2010,304.9719543,427.2250061,428.9750061,423.5,425.5,4359228,425
29-07-2010,304.0952759,425,427.5,424.5,427.5,5331904,419.8999939
30-07-2010,300.4462891,419.8999939,425,417.5,424.5,1283426,419.1499939
02-08-2010,299.9095459,419.1499939,424.2250061,418.5,421.5,2827762,416.0249939
03-08-2010,297.673584,416.0249939,422.25,414.2749939,420.5,1281552,434.3999939
04-08-2010,310.8212585,434.3999939,436,417.9249878,418,5583934,438.9249878
05-08-2010,314.059021,438.9249878,441.2000122,432.8250122,436,2912950,432.3500061
06-08-2010,309.3545837,432.3500061,441.75,430.3250122,440,2437734,439.9249878
09-08-2010,314.7745056,439.9249878,441.8500061,423.0499878,430.5750122,4259986,432.25
10-08-2010,309.2829285,432.25,442.5,430.7000122,442.5,1545194,429.0750122
